area,department,month,total_spent,complaints_handled,avg_cost
Nanded,Noise Regulation Department,2024-02,106392,39,2728
Nanded,Noise Regulation Department,2024-03,74945,65,1153
Nanded,Noise Regulation Department,2024-04,167700,78,2150
Nanded,Noise Regulation Department,2024-05,214669,91,2359
Nanded,Noise Regulation Department,2024-06,94656,32,2958
Nanded,Noise Regulation Department,2024-07,11232,18,624
Nanded,Noise Regulation Department,2024-08,23841,27,883
Nanded,Noise Regulation Department,2024-09,37352,28,1334
Nanded,Noise Regulation Department,2024-10,205410,82,2505
Nanded,Noise Regulation Department,2024-11,166257,63,2639
Nanded,Noise Regulation Department,2024-12,165205,95,1739
Nanded,Tree Plantation Authority,2024-01,63345,41,1545
Nanded,Tree Plantation Authority,2024-02,282055,95,2969
Nanded,Tree Plantation Authority,2024-03,131940,45,2932
Nanded,Tree Plantation Authority,2024-04,66696,84,794
Nanded,Tree Plantation Authority,2024-05,9603,9,1067
Nanded,Tree Plantation Authority,2024-06,203658,78,2611
Nanded,Tree Plantation Authority,2024-07,49368,17,2904
Nanded,Tree Plantation Authority,2024-08,66290,70,947
Nanded,Tree Plantation Authority,2024-09,115423,77,1499
Nanded,Tree Plantation Authority,2024-10,221500,100,2215
Nanded,Tree Plantation Authority,2024-11,26180,35,748
Nanded,Tree Plantation Authority,2024-12,14256,24,594
Nanded,Animal Control,2024-01,80605,47,1715
Nanded,Animal Control,2024-02,39556,62,638
Nanded,Animal Control,2024-03,67776,24,2824
Nanded,Animal Control,2024-04,16780,10,1678
Nanded,Animal Control,2024-05,12535,5,2507
Nanded,Animal Control,2024-06,54925,65,845
Nanded,Animal Control,2024-07,31850,25,1274
Nanded,Animal Control,2024-08,27234,18,1513
Nanded,Animal Control,2024-09,137768,68,2026
Nanded,Animal Control,2024-10,81158,77,1054
Nanded,Animal Control,2024-11,255123,99,2577
Nanded,Animal Control,2024-12,69860,35,1996
Nanded,Construction Regulation Department,2024-01,21848,8,2731
Nanded,Construction Regulation Department,2024-02,69657,31,2247
Nanded,Construction Regulation Department,2024-03,28522,13,2194
Nanded,Construction Regulation Department,2024-04,13890,5,2778
Nanded,Construction Regulation Department,2024-05,93247,77,1211
Nanded,Construction Regulation Department,2024-06,33360,30,1112
Nanded,Construction Regulation Department,2024-07,272025,93,2925
Nanded,Construction Regulation Department,2024-08,29616,24,1234
Nanded,Construction Regulation Department,2024-09,188100,95,1980
Nanded,Construction Regulation Department,2024-10,59510,55,1082
Nanded,Construction Regulation Department,2024-11,147700,70,2110
Nanded,Construction Regulation Department,2024-12,47595,19,2505
Balewadi,Sanitation Department,2024-01,5334,6,889
Balewadi,Sanitation Department,2024-02,7920,10,792
Balewadi,Sanitation Department,2024-03,120550,50,2411
Balewadi,Sanitation Department,2024-04,57914,46,1259
Balewadi,Sanitation Department,2024-05,94365,45,2097
Balewadi,Sanitation Department,2024-06,52976,28,1892
Balewadi,Sanitation Department,2024-07,10100,5,2020
Balewadi,Sanitation Department,2024-08,226320,80,2829
Balewadi,Sanitation Department,2024-09,106650,45,2370
Balewadi,Sanitation Department,2024-10,33344,64,521
Balewadi,Sanitation Department,2024-11,42718,26,1643
Balewadi,Sanitation Department,2024-12,62000,50,1240
Balewadi,Water Supply Department,2024-01,41704,26,1604
Balewadi,Water Supply Department,2024-02,35100,45,780
Balewadi,Water Supply Department,2024-03,102425,85,1205
Balewadi,Water Supply Department,2024-04,105798,66,1603
Balewadi,Water Supply Department,2024-05,114192,39,2928
Balewadi,Water Supply Department,2024-06,122300,50,2446
Balewadi,Water Supply Department,2024-07,200880,81,2480
Balewadi,Water Supply Department,2024-08,131750,62,2125
Balewadi,Water Supply Department,2024-09,97822,59,1658
Balewadi,Water Supply Department,2024-10,250542,93,2694
Balewadi,Water Supply Department,2024-11,246752,88,2804
Balewadi,Water Supply Department,2024-12,13804,14,986
Balewadi,Electricity Board,2024-01,34020,21,1620
Balewadi,Electricity Board,2024-02,35581,23,1547
Balewadi,Electricity Board,2024-03,99580,52,1915
Balewadi,Electricity Board,2024-04,159432,78,2044
Balewadi,Electricity Board,2024-05,44700,20,2235
Balewadi,Electricity Board,2024-06,159666,69,2314
Balewadi,Electricity Board,2024-07,65229,51,1279
Balewadi,Electricity Board,2024-08,191528,89,2152
Balewadi,Electricity Board,2024-09,15550,25,622
Balewadi,Electricity Board,2024-10,115307,67,1721
Balewadi,Electricity Board,2024-11,15808,13,1216
Balewadi,Electricity Board,2024-12,16821,9,1869
Balewadi,Road Maintenance Department,2024-01,142064,52,2732
Balewadi,Road Maintenance Department,2024-02,26832,12,2236
Balewadi,Road Maintenance Department,2024-03,47304,73,648
Balewadi,Road Maintenance Department,2024-04,108403,43,2521
Balewadi,Road Maintenance Department,2024-05,106287,71,1497
Balewadi,Road Maintenance Department,2024-06,210018,87,2414
Balewadi,Road Maintenance Department,2024-07,95941,37,2593
Balewadi,Road Maintenance Department,2024-08,202536,72,2813
Balewadi,Road Maintenance Department,2024-09,98825,67,1475
Balewadi,Road Maintenance Department,2024-10,134726,62,2173
Balewadi,Road Maintenance Department,2024-11,27219,43,633
Balewadi,Road Maintenance Department,2024-12,151474,53,2858
Balewadi,Environmental Control,2024-01,261749,89,2941
Balewadi,Environmental Control,2024-02,132104,56,2359
Balewadi,Environmental Control,2024-03,91836,36,2551
Balewadi,Environmental Control,2024-04,146710,85,1726
Balewadi,Environmental Control,2024-05,28384,16,1774
Balewadi,Environmental Control,2024-06,22074,39,566
Balewadi,Environmental Control,2024-07,31372,11,2852
Balewadi,Environmental Control,2024-08,152250,75,2030
Balewadi,Environmental Control,2024-09,61963,43,1441
Balewadi,Environmental Control,2024-10,90045,45,2001
Balewadi,Environmental Control,2024-11,160983,93,1731
Balewadi,Environmental Control,2024-12,109019,41,2659
Balewadi,Traffic Police,2024-01,26174,23,1138
Balewadi,Traffic Police,2024-02,35696,46,776
Balewadi,Traffic Police,2024-03,120744,78,1548
Balewadi,Traffic Police,2024-04,60537,51,1187
Balewadi,Traffic Police,2024-05,162077,61,2657
Balewadi,Traffic Police,2024-06,5766,6,961
Balewadi,Traffic Police,2024-07,90909,37,2457
Balewadi,Traffic Police,2024-08,161590,65,2486
Balewadi,Traffic Police,2024-09,17632,16,1102
Balewadi,Traffic Police,2024-10,7767,9,863
Balewadi,Traffic Police,2024-11,36519,37,987
Balewadi,Traffic Police,2024-12,56320,88,640
Balewadi,Noise Regulation Department,2024-01,88846,62,1433
Balewadi,Noise Regulation Department,2024-02,227715,95,2397
Balewadi,Noise Regulation Department,2024-03,3647,7,521
Balewadi,Noise Regulation Department,2024-04,223170,86,2595
Balewadi,Noise Regulation Department,2024-05,70590,26,2715
Balewadi,Noise Regulation Department,2024-06,71111,89,799
Balewadi,Noise Regulation Department,2024-07,131192,46,2852
Balewadi,Noise Regulation Department,2024-08,56920,20,2846
Balewadi,Noise Regulation Department,2024-09,84350,35,2410
Balewadi,Noise Regulation Department,2024-10,150417,81,1857
Balewadi,Noise Regulation Department,2024-11,109696,64,1714
Balewadi,Noise Regulation Department,2024-12,26379,9,2931
Balewadi,Tree Plantation Authority,2024-01,71638,34,2107
Balewadi,Tree Plantation Authority,2024-02,293733,99,2967
Balewadi,Tree Plantation Authority,2024-03,140184,59,2376
Balewadi,Tree Plantation Authority,2024-04,135576,56,2421
Balewadi,Tree Plantation Authority,2024-05,136224,86,1584
Balewadi,Tree Plantation Authority,2024-06,29628,18,1646
Balewadi,Tree Plantation Authority,2024-07,31878,63,506
Balewadi,Tree Plantation Authority,2024-08,28665,15,1911
Balewadi,Tree Plantation Authority,2024-09,78811,53,1487
Balewadi,Tree Plantation Authority,2024-10,26367,11,2397
Balewadi,Tree Plantation Authority,2024-11,85890,70,1227
Balewadi,Tree Plantation Authority,2024-12,29754,19,1566
Balewadi,Animal Control,2024-01,46062,54,853
Balewadi,Animal Control,2024-02,15925,25,637
Balewadi,Animal Control,2024-03,22224,16,1389
Balewadi,Animal Control,2024-04,20820,15,1388
Balewadi,Animal Control,2024-05,65856,84,784
Balewadi,Animal Control,2024-06,44200,52,850
Balewadi,Animal Control,2024-07,44744,56,799
Balewadi,Animal Control,2024-08,7860,12,655
Balewadi,Animal Control,2024-09,91461,43,2127
Balewadi,Animal Control,2024-10,233588,92,2539
Balewadi,Animal Control,2024-11,210756,78,2702
Balewadi,Animal Control,2024-12,54834,26,2109
Balewadi,Construction Regulation Department,2024-01,8925,17,525
Balewadi,Construction Regulation Department,2024-02,141540,84,1685
Balewadi,Construction Regulation Department,2024-03,35555,13,2735
Balewadi,Construction Regulation Department,2024-04,105287,89,1183
Balewadi,Construction Regulation Department,2024-05,81393,39,2087
Balewadi,Construction Regulation Department,2024-06,79450,50,1589
Balewadi,Construction Regulation Department,2024-07,188496,99,1904
Balewadi,Construction Regulation Department,2024-08,31932,36,887
Balewadi,Construction Regulation Department,2024-09,15183,21,723
Balewadi,Construction Regulation Department,2024-10,188910,90,2099
Balewadi,Construction Regulation Department,2024-11,55809,27,2067
Balewadi,Construction Regulation Department,2024-12,214758,82,2619
Parvati,Sanitation Department,2024-01,13455,9,1495
Parvati,Sanitation Department,2024-02,127792,56,2282
Parvati,Sanitation Department,2024-03,92056,74,1244
Parvati,Sanitation Department,2024-04,156800,80,1960
Parvati,Sanitation Department,2024-05,58320,90,648
Parvati,Sanitation Department,2024-06,36720,30,1224
Parvati,Sanitation Department,2024-07,12243,7,1749
Parvati,Sanitation Department,2024-08,200606,98,2047
Parvati,Sanitation Department,2024-09,111492,76,1467
Parvati,Sanitation Department,2024-10,15880,20,794
Parvati,Sanitation Department,2024-11,11124,9,1236
Parvati,Sanitation Department,2024-12,36698,59,622
Parvati,Water Supply Department,2024-01,71300,100,713
Parvati,Water Supply Department,2024-02,87856,76,1156
Parvati,Water Supply Department,2024-03,11704,14,836
Parvati,Water Supply Department,2024-04,138268,52,2659
Parvati,Water Supply Department,2024-05,75762,61,1242
Parvati,Water Supply Department,2024-06,55461,21,2641
Parvati,Water Supply Department,2024-07,148666,98,1517
Parvati,Water Supply Department,2024-08,46189,19,2431
Parvati,Water Supply Department,2024-09,177080,95,1864
Parvati,Water Supply Department,2024-10,96066,81,1186
Parvati,Water Supply Department,2024-11,99480,60,1658
Parvati,Water Supply Department,2024-12,176682,66,2677
Parvati,Electricity Board,2024-01,50526,21,2406
Parvati,Electricity Board,2024-02,222528,96,2318
Parvati,Electricity Board,2024-03,50750,50,1015
Parvati,Electricity Board,2024-04,5192,8,649
Parvati,Electricity Board,2024-05,203934,82,2487
Parvati,Electricity Board,2024-06,179124,69,2596
Parvati,Electricity Board,2024-07,79380,84,945
Parvati,Electricity Board,2024-08,167648,62,2704
Parvati,Electricity Board,2024-09,45883,17,2699
Parvati,Electricity Board,2024-10,137751,51,2701
Parvati,Electricity Board,2024-11,161434,91,1774
Parvati,Electricity Board,2024-12,141300,100,1413
Parvati,Road Maintenance Department,2024-01,74766,51,1466
Parvati,Road Maintenance Department,2024-02,162798,86,1893
Parvati,Road Maintenance Department,2024-03,14175,27,525
Parvati,Road Maintenance Department,2024-04,13314,14,951
Parvati,Road Maintenance Department,2024-05,7900,5,1580
Parvati,Road Maintenance Department,2024-06,17376,32,543
Parvati,Road Maintenance Department,2024-07,21714,14,1551
Parvati,Road Maintenance Department,2024-08,221610,83,2670
Parvati,Road Maintenance Department,2024-09,175279,97,1807
Parvati,Road Maintenance Department,2024-10,30056,52,578
Parvati,Road Maintenance Department,2024-11,14003,19,737
Parvati,Road Maintenance Department,2024-12,68635,35,1961
Parvati,Environmental Control,2024-01,93024,76,1224
Parvati,Environmental Control,2024-02,20020,13,1540
Parvati,Environmental Control,2024-03,36288,72,504
Parvati,Environmental Control,2024-04,31374,14,2241
Parvati,Environmental Control,2024-05,103240,40,2581
Parvati,Environmental Control,2024-06,59168,86,688
Parvati,Environmental Control,2024-07,52976,88,602
Parvati,Environmental Control,2024-08,270180,95,2844
Parvati,Environmental Control,2024-09,68986,34,2029
Parvati,Environmental Control,2024-10,26607,21,1267
Parvati,Environmental Control,2024-11,59556,42,1418
Parvati,Environmental Control,2024-12,52136,19,2744
Parvati,Traffic Police,2024-01,66048,86,768
Parvati,Traffic Police,2024-02,93993,51,1843
Parvati,Traffic Police,2024-03,9342,9,1038
Parvati,Traffic Police,2024-04,129105,57,2265
Parvati,Traffic Police,2024-05,110741,73,1517
Parvati,Traffic Police,2024-06,54230,58,935
Parvati,Traffic Police,2024-07,18400,20,920
Parvati,Traffic Police,2024-08,26480,10,2648
Parvati,Traffic Police,2024-09,104192,44,2368
Parvati,Traffic Police,2024-10,25578,9,2842
Parvati,Traffic Police,2024-11,16492,31,532
Parvati,Traffic Police,2024-12,139449,47,2967
Parvati,Noise Regulation Department,2024-01,4015,5,803
Parvati,Noise Regulation Department,2024-02,256620,94,2730
Parvati,Noise Regulation Department,2024-03,44000,25,1760
Parvati,Noise Regulation Department,2024-04,47490,30,1583
Parvati,Noise Regulation Department,2024-05,223860,82,2730
Parvati,Noise Regulation Department,2024-06,85095,31,2745
Parvati,Noise Regulation Department,2024-07,123192,72,1711
Parvati,Noise Regulation Department,2024-08,24508,22,1114
Parvati,Noise Regulation Department,2024-09,92352,96,962
Parvati,Noise Regulation Department,2024-10,64416,96,671
Parvati,Noise Regulation Department,2024-11,122636,86,1426
Parvati,Noise Regulation Department,2024-12,23114,13,1778
Parvati,Tree Plantation Authority,2024-01,181884,69,2636
Parvati,Tree Plantation Authority,2024-02,45184,32,1412
Parvati,Tree Plantation Authority,2024-03,106819,37,2887
Parvati,Tree Plantation Authority,2024-04,109200,65,1680
Parvati,Tree Plantation Authority,2024-05,119160,90,1324
Parvati,Tree Plantation Authority,2024-06,95874,57,1682
Parvati,Tree Plantation Authority,2024-07,41101,23,1787
Parvati,Tree Plantation Authority,2024-08,45543,19,2397
Parvati,Tree Plantation Authority,2024-09,39741,39,1019
Parvati,Tree Plantation Authority,2024-10,49118,82,599
Parvati,Tree Plantation Authority,2024-11,93780,90,1042
Parvati,Tree Plantation Authority,2024-12,40110,15,2674
Parvati,Animal Control,2024-01,104321,49,2129
Parvati,Animal Control,2024-02,41075,53,775
Parvati,Animal Control,2024-03,73983,39,1897
Parvati,Animal Control,2024-04,59976,72,833
Parvati,Animal Control,2024-05,111069,63,1763
Parvati,Animal Control,2024-06,157502,61,2582
Parvati,Animal Control,2024-07,17220,30,574
Parvati,Animal Control,2024-08,219564,76,2889
Parvati,Animal Control,2024-09,130000,65,2000
Parvati,Animal Control,2024-10,99195,85,1167
Parvati,Animal Control,2024-11,18240,16,1140
Parvati,Animal Control,2024-12,236509,91,2599
Parvati,Construction Regulation Department,2024-01,77748,62,1254
Parvati,Construction Regulation Department,2024-02,100632,84,1198
Parvati,Construction Regulation Department,2024-03,87040,85,1024
Parvati,Construction Regulation Department,2024-04,73892,91,812
Parvati,Construction Regulation Department,2024-05,61306,58,1057
Parvati,Construction Regulation Department,2024-06,133684,76,1759
Parvati,Construction Regulation Department,2024-07,134007,57,2351
Parvati,Construction Regulation Department,2024-08,37439,29,1291
Parvati,Construction Regulation Department,2024-09,11148,6,1858
Parvati,Construction Regulation Department,2024-10,105493,41,2573
Parvati,Construction Regulation Department,2024-11,168896,91,1856
Parvati,Construction Regulation Department,2024-12,192270,65,2958
Warje,Sanitation Department,2024-01,24816,12,2068
Warje,Sanitation Department,2024-02,58457,49,1193
Warje,Sanitation Department,2024-03,90816,66,1376
Warje,Sanitation Department,2024-04,245168,88,2786
Warje,Sanitation Department,2024-05,185785,73,2545
Warje,Sanitation Department,2024-06,7765,5,1553
Warje,Sanitation Department,2024-07,42320,20,2116
Warje,Sanitation Department,2024-08,198822,78,2549
Warje,Sanitation Department,2024-09,255600,100,2556
Warje,Sanitation Department,2024-10,52635,33,1595
Warje,Sanitation Department,2024-11,45942,62,741
Warje,Sanitation Department,2024-12,142785,57,2505
Warje,Water Supply Department,2024-01,280308,94,2982
Warje,Water Supply Department,2024-02,49742,34,1463
Warje,Water Supply Department,2024-03,26964,36,749
Warje,Water Supply Department,2024-04,63116,62,1018
Warje,Water Supply Department,2024-05,21903,21,1043
Warje,Water Supply Department,2024-06,283536,99,2864
Warje,Water Supply Department,2024-07,104728,76,1378
Warje,Water Supply Department,2024-08,45150,50,903
Warje,Water Supply Department,2024-09,19052,11,1732
Warje,Water Supply Department,2024-10,158080,64,2470
Warje,Water Supply Department,2024-11,115911,81,1431
Warje,Water Supply Department,2024-12,46296,24,1929
Warje,Electricity Board,2024-01,136958,47,2914
Warje,Electricity Board,2024-02,43680,32,1365
Warje,Electricity Board,2024-03,109040,94,1160
Warje,Electricity Board,2024-04,98840,70,1412
Warje,Electricity Board,2024-05,8190,7,1170
Warje,Electricity Board,2024-06,75738,78,971
Warje,Electricity Board,2024-07,109624,71,1544
Warje,Electricity Board,2024-08,231222,89,2598
Warje,Electricity Board,2024-09,110400,40,2760
Warje,Electricity Board,2024-10,8040,12,670
Warje,Electricity Board,2024-11,141876,63,2252
Warje,Electricity Board,2024-12,130508,59,2212
Warje,Road Maintenance Department,2024-01,48620,20,2431
Warje,Road Maintenance Department,2024-02,117299,91,1289
Warje,Road Maintenance Department,2024-03,133052,62,2146
Warje,Road Maintenance Department,2024-04,171369,99,1731
Warje,Road Maintenance Department,2024-05,117649,49,2401
Warje,Road Maintenance Department,2024-06,93456,59,1584
Warje,Road Maintenance Department,2024-07,151872,84,1808
Warje,Road Maintenance Department,2024-08,184923,81,2283
Warje,Road Maintenance Department,2024-09,226868,86,2638
Warje,Road Maintenance Department,2024-10,165669,69,2401
Warje,Road Maintenance Department,2024-11,37539,43,873
Warje,Road Maintenance Department,2024-12,15174,27,562
Warje,Environmental Control,2024-01,45360,30,1512
Warje,Environmental Control,2024-02,23243,11,2113
Warje,Environmental Control,2024-03,98255,43,2285
Warje,Environmental Control,2024-04,47600,20,2380
Warje,Environmental Control,2024-05,90882,34,2673
Warje,Environmental Control,2024-06,41076,36,1141
Warje,Environmental Control,2024-07,35328,46,768
Warje,Environmental Control,2024-08,83916,63,1332
Warje,Environmental Control,2024-09,159358,86,1853
Warje,Environmental Control,2024-10,70230,30,2341
Warje,Environmental Control,2024-11,21903,21,1043
Warje,Environmental Control,2024-12,109647,93,1179
Warje,Traffic Police,2024-01,98742,42,2351
Warje,Traffic Police,2024-02,237780,90,2642
Warje,Traffic Police,2024-03,58800,48,1225
Warje,Traffic Police,2024-04,139482,63,2214
Warje,Traffic Police,2024-05,173184,64,2706
Warje,Traffic Police,2024-06,42228,27,1564
Warje,Traffic Police,2024-07,148680,84,1770
Warje,Traffic Police,2024-08,2855,5,571
Warje,Traffic Police,2024-09,56070,63,890
Warje,Traffic Police,2024-10,12733,17,749
Warje,Traffic Police,2024-11,165456,72,2298
Warje,Traffic Police,2024-12,56589,39,1451
Warje,Noise Regulation Department,2024-01,84284,76,1109
Warje,Noise Regulation Department,2024-02,10122,7,1446
Warje,Noise Regulation Department,2024-03,121770,66,1845
Warje,Noise Regulation Department,2024-04,21555,9,2395
Warje,Noise Regulation Department,2024-05,14816,16,926
Warje,Noise Regulation Department,2024-06,80595,27,2985
Warje,Noise Regulation Department,2024-07,134725,85,1585
Warje,Noise Regulation Department,2024-08,98686,98,1007
Warje,Noise Regulation Department,2024-09,15674,17,922
Warje,Noise Regulation Department,2024-10,38898,18,2161
Warje,Noise Regulation Department,2024-11,134652,84,1603
Warje,Noise Regulation Department,2024-12,147875,91,1625
Warje,Tree Plantation Authority,2024-01,202300,68,2975
Warje,Tree Plantation Authority,2024-02,83204,61,1364
Warje,Tree Plantation Authority,2024-03,138876,71,1956
Warje,Tree Plantation Authority,2024-04,37927,17,2231
Warje,Tree Plantation Authority,2024-05,73200,48,1525
Warje,Tree Plantation Authority,2024-06,69120,45,1536
Warje,Tree Plantation Authority,2024-07,117688,47,2504
Warje,Tree Plantation Authority,2024-08,35100,52,675
Warje,Tree Plantation Authority,2024-09,35696,23,1552
Warje,Tree Plantation Authority,2024-10,176638,62,2849
Warje,Tree Plantation Authority,2024-11,58996,86,686
Warje,Tree Plantation Authority,2024-12,191636,92,2083
Warje,Animal Control,2024-01,68672,74,928
Warje,Animal Control,2024-02,18272,16,1142
Warje,Animal Control,2024-03,47910,30,1597
Warje,Animal Control,2024-04,72422,98,739
Warje,Animal Control,2024-05,86756,41,2116
Warje,Animal Control,2024-06,140492,62,2266
Warje,Animal Control,2024-07,224288,86,2608
Warje,Animal Control,2024-08,212352,79,2688
Warje,Animal Control,2024-09,25620,30,854
Warje,Animal Control,2024-10,15804,12,1317
Warje,Animal Control,2024-11,38640,35,1104
Warje,Animal Control,2024-12,16597,7,2371
Warje,Construction Regulation Department,2024-01,37114,22,1687
Warje,Construction Regulation Department,2024-02,52380,45,1164
Warje,Construction Regulation Department,2024-03,57375,85,675
Warje,Construction Regulation Department,2024-04,112518,57,1974
Warje,Construction Regulation Department,2024-05,59982,78,769
Warje,Construction Regulation Department,2024-06,184408,89,2072
Warje,Construction Regulation Department,2024-07,67782,66,1027
Warje,Construction Regulation Department,2024-08,199186,94,2119
Warje,Construction Regulation Department,2024-09,28725,25,1149
Warje,Construction Regulation Department,2024-10,111259,97,1147
Warje,Construction Regulation Department,2024-11,9036,9,1004
Warje,Construction Regulation Department,2024-12,124915,43,2905
Lohegaon,Sanitation Department,2024-01,208164,76,2739
Lohegaon,Sanitation Department,2024-02,236720,80,2959
Lohegaon,Sanitation Department,2024-03,26650,13,2050
Lohegaon,Sanitation Department,2024-04,93987,59,1593
Lohegaon,Sanitation Department,2024-05,26656,17,1568
Lohegaon,Sanitation Department,2024-06,7359,11,669
Lohegaon,Sanitation Department,2024-07,99969,47,2127
Lohegaon,Sanitation Department,2024-08,42768,48,891
Lohegaon,Sanitation Department,2024-09,240210,85,2826
Lohegaon,Sanitation Department,2024-10,66728,76,878
Lohegaon,Sanitation Department,2024-11,69300,45,1540
Lohegaon,Sanitation Department,2024-12,204708,84,2437
Lohegaon,Water Supply Department,2024-01,215365,95,2267
Lohegaon,Water Supply Department,2024-02,10165,19,535
Lohegaon,Water Supply Department,2024-03,23094,18,1283
Lohegaon,Water Supply Department,2024-04,17420,13,1340
Lohegaon,Water Supply Department,2024-05,31680,48,660
Lohegaon,Water Supply Department,2024-06,31760,16,1985
Lohegaon,Water Supply Department,2024-07,146363,49,2987
Lohegaon,Water Supply Department,2024-08,35100,50,702
Lohegaon,Water Supply Department,2024-09,69480,90,772
Lohegaon,Water Supply Department,2024-10,32103,41,783
Lohegaon,Water Supply Department,2024-11,65910,65,1014
Lohegaon,Water Supply Department,2024-12,128592,47,2736
Lohegaon,Electricity Board,2024-01,59346,27,2198
Lohegaon,Electricity Board,2024-02,91202,31,2942
Lohegaon,Electricity Board,2024-03,162680,70,2324
Lohegaon,Electricity Board,2024-04,22593,17,1329
Lohegaon,Electricity Board,2024-05,54756,78,702
Lohegaon,Electricity Board,2024-06,98952,84,1178
Lohegaon,Electricity Board,2024-07,10820,10,1082
Lohegaon,Electricity Board,2024-08,142576,76,1876
Lohegaon,Electricity Board,2024-09,66576,57,1168
Lohegaon,Electricity Board,2024-10,46872,28,1674
Lohegaon,Electricity Board,2024-11,108966,78,1397
Lohegaon,Electricity Board,2024-12,120304,73,1648
Lohegaon,Road Maintenance Department,2024-01,60024,61,984
Lohegaon,Road Maintenance Department,2024-02,56396,46,1226
Lohegaon,Road Maintenance Department,2024-03,149554,74,2021
Lohegaon,Road Maintenance Department,2024-04,100848,44,2292
Lohegaon,Road Maintenance Department,2024-05,114405,87,1315
Lohegaon,Road Maintenance Department,2024-06,99072,86,1152
Lohegaon,Road Maintenance Department,2024-07,21104,16,1319
Lohegaon,Road Maintenance Department,2024-08,29620,10,2962
Lohegaon,Road Maintenance Department,2024-09,105800,40,2645
Lohegaon,Road Maintenance Department,2024-10,24167,11,2197
Lohegaon,Road Maintenance Department,2024-11,183547,91,2017
Lohegaon,Road Maintenance Department,2024-12,61696,32,1928
Lohegaon,Environmental Control,2024-01,109134,94,1161
Lohegaon,Environmental Control,2024-02,59280,65,912
Lohegaon,Environmental Control,2024-03,235494,89,2646
Lohegaon,Environmental Control,2024-04,35416,38,932
Lohegaon,Environmental Control,2024-05,34755,35,993
Lohegaon,Environmental Control,2024-06,144525,75,1927
Lohegaon,Environmental Control,2024-07,60522,77,786
Lohegaon,Environmental Control,2024-08,32269,23,1403
Lohegaon,Environmental Control,2024-09,50625,45,1125
Lohegaon,Environmental Control,2024-10,46300,50,926
Lohegaon,Environmental Control,2024-11,54096,48,1127
Lohegaon,Environmental Control,2024-12,75072,51,1472
Lohegaon,Traffic Police,2024-01,70240,80,878
Lohegaon,Traffic Police,2024-02,63501,61,1041
Lohegaon,Traffic Police,2024-03,45961,19,2419
Lohegaon,Traffic Police,2024-04,16485,7,2355
Lohegaon,Traffic Police,2024-05,155038,67,2314
Lohegaon,Traffic Police,2024-06,54468,68,801
Lohegaon,Traffic Police,2024-07,61608,51,1208
Lohegaon,Traffic Police,2024-08,27459,27,1017
Lohegaon,Traffic Police,2024-09,57418,38,1511
Lohegaon,Traffic Police,2024-10,215560,85,2536
Lohegaon,Traffic Police,2024-11,26433,9,2937
Lohegaon,Traffic Police,2024-12,120280,97,1240
Lohegaon,Noise Regulation Department,2024-01,132278,59,2242
Lohegaon,Noise Regulation Department,2024-02,16796,19,884
Lohegaon,Noise Regulation Department,2024-03,51800,25,2072
Lohegaon,Noise Regulation Department,2024-04,104864,58,1808
Lohegaon,Noise Regulation Department,2024-05,11429,11,1039
Lohegaon,Noise Regulation Department,2024-06,188632,73,2584
Lohegaon,Noise Regulation Department,2024-07,70448,37,1904
Lohegaon,Noise Regulation Department,2024-08,81858,42,1949
Lohegaon,Noise Regulation Department,2024-09,11898,6,1983
Lohegaon,Noise Regulation Department,2024-10,100152,39,2568
Lohegaon,Noise Regulation Department,2024-11,6315,5,1263
Lohegaon,Noise Regulation Department,2024-12,14622,6,2437
Lohegaon,Tree Plantation Authority,2024-01,32680,43,760
Lohegaon,Tree Plantation Authority,2024-02,198135,85,2331
Lohegaon,Tree Plantation Authority,2024-03,139158,81,1718
Lohegaon,Tree Plantation Authority,2024-04,31694,13,2438
Lohegaon,Tree Plantation Authority,2024-05,83400,75,1112
Lohegaon,Tree Plantation Authority,2024-06,190490,86,2215
Lohegaon,Tree Plantation Authority,2024-07,34614,27,1282
Lohegaon,Tree Plantation Authority,2024-08,173670,70,2481
Lohegaon,Tree Plantation Authority,2024-09,182320,86,2120
Lohegaon,Tree Plantation Authority,2024-10,99619,79,1261
Lohegaon,Tree Plantation Authority,2024-11,34020,45,756
Lohegaon,Tree Plantation Authority,2024-12,97605,45,2169
Lohegaon,Animal Control,2024-01,140913,51,2763
Lohegaon,Animal Control,2024-02,29050,25,1162
Lohegaon,Animal Control,2024-03,46835,19,2465
Lohegaon,Animal Control,2024-04,28400,25,1136
Lohegaon,Animal Control,2024-05,9170,14,655
Lohegaon,Animal Control,2024-06,114840,58,1980
Lohegaon,Animal Control,2024-07,115453,83,1391
Lohegaon,Animal Control,2024-08,106288,73,1456
Lohegaon,Animal Control,2024-09,19602,33,594
Lohegaon,Animal Control,2024-10,140566,67,2098
Lohegaon,Animal Control,2024-11,171310,74,2315
Lohegaon,Animal Control,2024-12,203988,89,2292
Lohegaon,Construction Regulation Department,2024-01,152813,89,1717
Lohegaon,Construction Regulation Department,2024-02,70350,25,2814
Lohegaon,Construction Regulation Department,2024-03,22456,28,802
Lohegaon,Construction Regulation Department,2024-04,233588,92,2539
Lohegaon,Construction Regulation Department,2024-05,87750,90,975
Lohegaon,Construction Regulation Department,2024-06,145264,56,2594
Lohegaon,Construction Regulation Department,2024-07,74151,33,2247
Lohegaon,Construction Regulation Department,2024-08,84048,68,1236
