area,department,month,total_spent,complaints_handled,avg_cost,performance,performance_percentage
Parvati,Municipal Waste Management Department,Jun-24,36720,30,1224,Good,0.08169934640522876
Parvati,Municipal Waste Management Department,Jul-24,12243,7,1749,Good,0.05717552887364208
Parvati,Municipal Waste Management Department,Aug-24,200606,98,2047,Bad,0.048851978505129456
Parvati,Municipal Waste Management Department,Sep-24,111492,76,1467,Bad,0.0681663258350375
Parvati,Municipal Waste Management Department,Oct-24,15880,20,794,Good,0.12594458438287154
Parvati,Municipal Waste Management Department,Nov-24,11124,9,1236,Good,0.08090614886731393
Parvati,Municipal Waste Management Department,Dec-24,36698,59,622,Bad,0.1607717041800643
Parvati,Water Supply and Sanitation Department,Jan-24,71300,100,713,Bad,0.1402524544179523
Parvati,Water Supply and Sanitation Department,Feb-24,87856,76,1156,Bad,0.08650519031141869
Parvati,Water Supply and Sanitation Department,Mar-24,11704,14,836,Good,0.11961722488038277
Parvati,Water Supply and Sanitation Department,Apr-24,138268,52,2659,Bad,0.037608123354644606
Parvati,Water Supply and Sanitation Department,May-24,75762,61,1242,Bad,0.08051529790660225
Parvati,Water Supply and Sanitation Department,Jun-24,55461,21,2641,Good,0.03786444528587656
Parvati,Water Supply and Sanitation Department,Jul-24,148666,98,1517,Bad,0.06591957811470006
Parvati,Water Supply and Sanitation Department,Aug-24,46189,19,2431,Good,0.04113533525298231
Parvati,Water Supply and Sanitation Department,Sep-24,177080,95,1864,Bad,0.0536480686695279
Parvati,Water Supply and Sanitation Department,Oct-24,96066,81,1186,Bad,0.08431703204047217
Parvati,Water Supply and Sanitation Department,Nov-24,99480,60,1658,Bad,0.060313630880579006
Parvati,Water Supply and Sanitation Department,Dec-24,176682,66,2677,Bad,0.03735524841240195
Parvati,Electricity Distribution Department,Jan-24,50526,21,2406,Good,0.04156275976724855
Parvati,Electricity Distribution Department,Feb-24,222528,96,2318,Bad,0.04314063848144953
Parvati,Electricity Distribution Department,Mar-24,50750,50,1015,Bad,0.09852216748768472
Parvati,Electricity Distribution Department,Apr-24,5192,8,649,Good,0.15408320493066258
Parvati,Electricity Distribution Department,May-24,203934,82,2487,Bad,0.04020908725371934
Parvati,Electricity Distribution Department,Jun-24,179124,69,2596,Bad,0.038520801232665644
Parvati,Electricity Distribution Department,Jul-24,79380,84,945,Bad,0.10582010582010583
Parvati,Electricity Distribution Department,Aug-24,167648,62,2704,Bad,0.03698224852071006
Parvati,Electricity Distribution Department,Sep-24,45883,17,2699,Good,0.037050759540570584
Parvati,Electricity Distribution Department,Oct-24,137751,51,2701,Bad,0.037023324694557574
Parvati,Electricity Distribution Department,Nov-24,161434,91,1774,Bad,0.05636978579481398
Parvati,Electricity Distribution Department,Dec-24,141300,100,1413,Bad,0.07077140835102619
Parvati,Public Works Department,Jan-24,74766,51,1466,Bad,0.06821282401091405
Parvati,Public Works Department,Feb-24,162798,86,1893,Bad,0.05282620179609086
Parvati,Public Works Department,Mar-24,14175,27,525,Good,0.19047619047619047
Parvati,Public Works Department,Apr-24,13314,14,951,Good,0.10515247108307045
Parvati,Public Works Department,May-24,7900,5,1580,Good,0.06329113924050633
Parvati,Public Works Department,Jun-24,17376,32,543,Good,0.1841620626151013
Parvati,Public Works Department,Jul-24,21714,14,1551,Good,0.06447453255963895
Parvati,Public Works Department,Aug-24,221610,83,2670,Bad,0.03745318352059925
Parvati,Public Works Department,Sep-24,175279,97,1807,Bad,0.05534034311012728
Parvati,Public Works Department,Oct-24,30056,52,578,Bad,0.17301038062283738
Parvati,Public Works Department,Nov-24,14003,19,737,Good,0.13568521031207598
Parvati,Public Works Department,Dec-24,68635,35,1961,Good,0.05099439061703213
Parvati,Environmental Protection Department,Jan-24,93024,76,1224,Bad,0.08169934640522876
Parvati,Environmental Protection Department,Feb-24,20020,13,1540,Good,0.06493506493506493
Parvati,Environmental Protection Department,Mar-24,36288,72,504,Bad,0.1984126984126984
Parvati,Environmental Protection Department,Apr-24,31374,14,2241,Good,0.04462293618920125
Parvati,Environmental Protection Department,May-24,103240,40,2581,Good,0.03874467260751647
Parvati,Environmental Protection Department,Jun-24,59168,86,688,Bad,0.14534883720930233
Parvati,Environmental Protection Department,Jul-24,52976,88,602,Bad,0.16611295681063123
Parvati,Environmental Protection Department,Aug-24,270180,95,2844,Bad,0.035161744022503515
Parvati,Environmental Protection Department,Sep-24,68986,34,2029,Good,0.04928536224741252
Parvati,Environmental Protection Department,Oct-24,26607,21,1267,Good,0.07892659826361484
Parvati,Environmental Protection Department,Nov-24,59556,42,1418,Good,0.07052186177715092
Parvati,Environmental Protection Department,Dec-24,52136,19,2744,Good,0.03644314868804665
Parvati,Traffic and Transportation Department,Jan-24,66048,86,768,Bad,0.13020833333333331
Parvati,Traffic and Transportation Department,Feb-24,93993,51,1843,Bad,0.05425935973955508
Parvati,Traffic and Transportation Department,Mar-24,9342,9,1038,Good,0.09633911368015415
Parvati,Traffic and Transportation Department,Apr-24,129105,57,2265,Bad,0.04415011037527594
Parvati,Traffic and Transportation Department,May-24,110741,73,1517,Bad,0.06591957811470006
Parvati,Traffic and Transportation Department,Jun-24,54230,58,935,Bad,0.10695187165775401
Parvati,Traffic and Transportation Department,Jul-24,18400,20,920,Good,0.10869565217391304
Parvati,Traffic and Transportation Department,Aug-24,26480,10,2648,Good,0.0377643504531722
Parvati,Traffic and Transportation Department,Sep-24,104192,44,2368,Good,0.04222972972972973
Parvati,Traffic and Transportation Department,Oct-24,25578,9,2842,Good,0.03518648838845883
Parvati,Traffic and Transportation Department,Nov-24,16492,31,532,Good,0.18796992481203006
Parvati,Traffic and Transportation Department,Dec-24,139449,47,2967,Good,0.03370407819346141
Parvati,Environmental Protection Department,Jan-24,4015,5,803,Good,0.12453300124533001
Parvati,Environmental Protection Department,Feb-24,256620,94,2730,Bad,0.03663003663003663
Parvati,Environmental Protection Department,Mar-24,44000,25,1760,Good,0.056818181818181816
Parvati,Environmental Protection Department,Apr-24,47490,30,1583,Good,0.06317119393556538
Parvati,Environmental Protection Department,May-24,223860,82,2730,Bad,0.03663003663003663
Parvati,Environmental Protection Department,Jun-24,85095,31,2745,Good,0.03642987249544627
Parvati,Environmental Protection Department,Jul-24,123192,72,1711,Bad,0.058445353594389245
Parvati,Environmental Protection Department,Aug-24,24508,22,1114,Good,0.08976660682226212
Parvati,Environmental Protection Department,Sep-24,92352,96,962,Bad,0.10395010395010396
Parvati,Environmental Protection Department,Oct-24,64416,96,671,Bad,0.14903129657228018
Parvati,Environmental Protection Department,Nov-24,122636,86,1426,Bad,0.07012622720897616
Parvati,Environmental Protection Department,Dec-24,23114,13,1778,Good,0.05624296962879641
Parvati,Urban Forestry and Landscaping Department,Jan-24,181884,69,2636,Bad,0.03793626707132018
Parvati,Urban Forestry and Landscaping Department,Feb-24,45184,32,1412,Good,0.0708215297450425
Parvati,Urban Forestry and Landscaping Department,Mar-24,106819,37,2887,Good,0.034638032559750606
Parvati,Urban Forestry and Landscaping Department,Apr-24,109200,65,1680,Bad,0.05952380952380953
Parvati,Urban Forestry and Landscaping Department,May-24,119160,90,1324,Bad,0.0755287009063444
Parvati,Urban Forestry and Landscaping Department,Jun-24,95874,57,1682,Bad,0.05945303210463733
Parvati,Urban Forestry and Landscaping Department,Jul-24,41101,23,1787,Good,0.05595970900951316
Parvati,Urban Forestry and Landscaping Department,Aug-24,45543,19,2397,Good,0.041718815185648725
Parvati,Urban Forestry and Landscaping Department,Sep-24,39741,39,1019,Good,0.09813542688910697
Parvati,Urban Forestry and Landscaping Department,Oct-24,49118,82,599,Bad,0.1669449081803005
Parvati,Urban Forestry and Landscaping Department,Nov-24,93780,90,1042,Bad,0.09596928982725528
Parvati,Urban Forestry and Landscaping Department,Dec-24,40110,15,2674,Good,0.037397157816005985
Parvati,Animal Control and Welfare Department,Jan-24,104321,49,2129,Good,0.046970408642555195
Parvati,Animal Control and Welfare Department,Feb-24,41075,53,775,Bad,0.12903225806451613
Parvati,Animal Control and Welfare Department,Mar-24,73983,39,1897,Good,0.05271481286241434
Parvati,Animal Control and Welfare Department,Apr-24,59976,72,833,Bad,0.12004801920768307
Parvati,Animal Control and Welfare Department,May-24,111069,63,1763,Bad,0.05672149744753262
Parvati,Animal Control and Welfare Department,Jun-24,157502,61,2582,Bad,0.03872966692486445
Parvati,Animal Control and Welfare Department,Jul-24,17220,30,574,Good,0.17421602787456447
Parvati,Animal Control and Welfare Department,Aug-24,219564,76,2889,Bad,0.034614053305642094
Parvati,Animal Control and Welfare Department,Sep-24,130000,65,2000,Bad,0.05
Parvati,Animal Control and Welfare Department,Oct-24,99195,85,1167,Bad,0.08568980291345331
Parvati,Animal Control and Welfare Department,Nov-24,18240,16,1140,Good,0.08771929824561403
Parvati,Animal Control and Welfare Department,Dec-24,236509,91,2599,Bad,0.038476337052712584
Parvati,Sewerage and Drainage Department,Jan-24,77748,62,1254,Bad,0.07974481658692185
Parvati,Sewerage and Drainage Department,Feb-24,100632,84,1198,Bad,0.08347245409015025
Parvati,Sewerage and Drainage Department,Mar-24,87040,85,1024,Bad,0.09765625
Parvati,Sewerage and Drainage Department,Apr-24,73892,91,812,Bad,0.12315270935960591
Parvati,Sewerage and Drainage Department,May-24,61306,58,1057,Bad,0.0946073793755913
Parvati,Sewerage and Drainage Department,Jun-24,133684,76,1759,Bad,0.05685048322910744
Parvati,Sewerage and Drainage Department,Jul-24,134007,57,2351,Bad,0.04253509145044662
Parvati,Sewerage and Drainage Department,Aug-24,37439,29,1291,Good,0.0774593338497289
Parvati,Sewerage and Drainage Department,Sep-24,11148,6,1858,Good,0.05382131324004305
Parvati,Sewerage and Drainage Department,Oct-24,105493,41,2573,Good,0.0388651379712398
Parvati,Sewerage and Drainage Department,Nov-24,168896,91,1856,Bad,0.05387931034482758
Parvati,Sewerage and Drainage Department,Dec-24,192270,65,2958,Bad,0.03380662609871535
Warje,Municipal Waste Management Department,Jan-24,24816,12,2068,Good,0.04835589941972921
Warje,Municipal Waste Management Department,Feb-24,58457,49,1193,Good,0.08382229673093043
Warje,Municipal Waste Management Department,Mar-24,90816,66,1376,Bad,0.07267441860465117
Warje,Municipal Waste Management Department,Apr-24,245168,88,2786,Bad,0.03589375448671931
Warje,Municipal Waste Management Department,May-24,185785,73,2545,Bad,0.03929273084479371
Warje,Municipal Waste Management Department,Jun-24,7765,5,1553,Good,0.0643915003219575
Warje,Municipal Waste Management Department,Jul-24,42320,20,2116,Good,0.04725897920604915
Warje,Municipal Waste Management Department,Aug-24,198822,78,2549,Bad,0.03923107100823853
Warje,Municipal Waste Management Department,Sep-24,255600,100,2556,Bad,0.03912363067292645
Warje,Municipal Waste Management Department,Oct-24,52635,33,1595,Good,0.06269592476489029
Warje,Municipal Waste Management Department,Nov-24,45942,62,741,Bad,0.1349527665317139
Warje,Municipal Waste Management Department,Dec-24,142785,57,2505,Bad,0.03992015968063872
Warje,Water Supply and Sanitation Department,Jan-24,280308,94,2982,Bad,0.0335345405767941
Warje,Water Supply and Sanitation Department,Feb-24,49742,34,1463,Good,0.0683526999316473
Warje,Water Supply and Sanitation Department,Mar-24,26964,36,749,Good,0.13351134846461948
Warje,Water Supply and Sanitation Department,Apr-24,63116,62,1018,Bad,0.09823182711198428
Warje,Water Supply and Sanitation Department,May-24,21903,21,1043,Good,0.09587727708533077
Warje,Water Supply and Sanitation Department,Jun-24,283536,99,2864,Bad,0.034916201117318434
Warje,Water Supply and Sanitation Department,Jul-24,104728,76,1378,Bad,0.07256894049346879
Warje,Water Supply and Sanitation Department,Aug-24,45150,50,903,Bad,0.11074197120708748
Warje,Water Supply and Sanitation Department,Sep-24,19052,11,1732,Good,0.057736720554272515
Warje,Water Supply and Sanitation Department,Oct-24,158080,64,2470,Bad,0.04048582995951417
Warje,Water Supply and Sanitation Department,Nov-24,115911,81,1431,Bad,0.06988120195667365
Warje,Water Supply and Sanitation Department,Dec-24,46296,24,1929,Good,0.05184033177812338
Warje,Electricity Distribution Department,Jan-24,136958,47,2914,Good,0.03431708991077557
Warje,Electricity Distribution Department,Feb-24,43680,32,1365,Good,0.07326007326007326
Warje,Electricity Distribution Department,Mar-24,109040,94,1160,Bad,0.08620689655172414
Warje,Electricity Distribution Department,Apr-24,98840,70,1412,Bad,0.0708215297450425
Warje,Electricity Distribution Department,May-24,8190,7,1170,Good,0.08547008547008547
Warje,Electricity Distribution Department,Jun-24,75738,78,971,Bad,0.10298661174047373
Warje,Electricity Distribution Department,Jul-24,109624,71,1544,Bad,0.06476683937823835
Warje,Electricity Distribution Department,Aug-24,231222,89,2598,Bad,0.03849114703618168
Warje,Electricity Distribution Department,Sep-24,110400,40,2760,Good,0.036231884057971016
Warje,Electricity Distribution Department,Oct-24,8040,12,670,Good,0.1492537313432836
Warje,Electricity Distribution Department,Nov-24,141876,63,2252,Bad,0.04440497335701599
Warje,Electricity Distribution Department,Dec-24,130508,59,2212,Bad,0.045207956600361664
Warje,Public Works Department,Jan-24,48620,20,2431,Good,0.04113533525298231
Warje,Public Works Department,Feb-24,117299,91,1289,Bad,0.07757951900698215
Warje,Public Works Department,Mar-24,133052,62,2146,Bad,0.046598322460391424
Warje,Public Works Department,Apr-24,171369,99,1731,Bad,0.05777007510109763
Warje,Public Works Department,May-24,117649,49,2401,Good,0.04164931278633903
Warje,Public Works Department,Jun-24,93456,59,1584,Bad,0.06313131313131314
Warje,Public Works Department,Jul-24,151872,84,1808,Bad,0.05530973451327434
Warje,Public Works Department,Aug-24,184923,81,2283,Bad,0.043802014892685065
Warje,Public Works Department,Sep-24,226868,86,2638,Bad,0.03790750568612585
Warje,Public Works Department,Oct-24,165669,69,2401,Bad,0.04164931278633903
Warje,Public Works Department,Nov-24,37539,43,873,Good,0.11454753722794961
Warje,Public Works Department,Dec-24,15174,27,562,Good,0.1779359430604982
Warje,Environmental Protection Department,Jan-24,45360,30,1512,Good,0.06613756613756613
Warje,Environmental Protection Department,Feb-24,23243,11,2113,Good,0.047326076668244205
Warje,Environmental Protection Department,Mar-24,98255,43,2285,Good,0.0437636761487965
Warje,Environmental Protection Department,Apr-24,47600,20,2380,Good,0.04201680672268908
Warje,Environmental Protection Department,May-24,90882,34,2673,Good,0.03741114852225963
Warje,Environmental Protection Department,Jun-24,41076,36,1141,Good,0.0876424189307625
Warje,Environmental Protection Department,Jul-24,35328,46,768,Good,0.13020833333333331
Warje,Environmental Protection Department,Aug-24,83916,63,1332,Bad,0.07507507507507508
Warje,Environmental Protection Department,Sep-24,159358,86,1853,Bad,0.053966540744738264
Warje,Environmental Protection Department,Oct-24,70230,30,2341,Good,0.042716787697565144
Warje,Environmental Protection Department,Nov-24,21903,21,1043,Good,0.09587727708533077
Warje,Environmental Protection Department,Dec-24,109647,93,1179,Bad,0.08481764206955046
Warje,Traffic and Transportation Department,Jan-24,98742,42,2351,Good,0.04253509145044662
Warje,Traffic and Transportation Department,Feb-24,237780,90,2642,Bad,0.03785011355034065
Warje,Traffic and Transportation Department,Mar-24,58800,48,1225,Good,0.0816326530612245
Warje,Traffic and Transportation Department,Apr-24,139482,63,2214,Bad,0.045167118337850046
Warje,Traffic and Transportation Department,May-24,173184,64,2706,Bad,0.03695491500369549
Warje,Traffic and Transportation Department,Jun-24,42228,27,1564,Good,0.0639386189258312
Warje,Traffic and Transportation Department,Jul-24,148680,84,1770,Bad,0.05649717514124294
Warje,Traffic and Transportation Department,Aug-24,2855,5,571,Good,0.17513134851138354
Warje,Traffic and Transportation Department,Sep-24,56070,63,890,Bad,0.11235955056179776
Warje,Traffic and Transportation Department,Oct-24,12733,17,749,Good,0.13351134846461948
Warje,Traffic and Transportation Department,Nov-24,165456,72,2298,Bad,0.04351610095735422
Warje,Traffic and Transportation Department,Dec-24,56589,39,1451,Good,0.06891798759476223
Warje,Environmental Protection Department,Jan-24,84284,76,1109,Bad,0.09017132551848511
Warje,Environmental Protection Department,Feb-24,10122,7,1446,Good,0.06915629322268327
Warje,Environmental Protection Department,Mar-24,121770,66,1845,Bad,0.05420054200542006
Warje,Environmental Protection Department,Apr-24,21555,9,2395,Good,0.04175365344467641
Warje,Environmental Protection Department,May-24,14816,16,926,Good,0.10799136069114472
Warje,Environmental Protection Department,Jun-24,80595,27,2985,Good,0.03350083752093803
Warje,Environmental Protection Department,Jul-24,134725,85,1585,Bad,0.06309148264984228
Warje,Environmental Protection Department,Aug-24,98686,98,1007,Bad,0.09930486593843098
Warje,Environmental Protection Department,Sep-24,15674,17,922,Good,0.10845986984815618
Warje,Environmental Protection Department,Oct-24,38898,18,2161,Good,0.04627487274409996
Warje,Environmental Protection Department,Nov-24,134652,84,1603,Bad,0.06238303181534623
Warje,Environmental Protection Department,Dec-24,147875,91,1625,Bad,0.06153846153846154
Warje,Urban Forestry and Landscaping Department,Jan-24,202300,68,2975,Bad,0.03361344537815126
Warje,Urban Forestry and Landscaping Department,Feb-24,83204,61,1364,Bad,0.07331378299120235
Warje,Urban Forestry and Landscaping Department,Mar-24,138876,71,1956,Bad,0.051124744376278126
Warje,Urban Forestry and Landscaping Department,Apr-24,37927,17,2231,Good,0.04482294935006724
Warje,Urban Forestry and Landscaping Department,May-24,73200,48,1525,Good,0.06557377049180328
Warje,Urban Forestry and Landscaping Department,Jun-24,69120,45,1536,Good,0.06510416666666666
Warje,Urban Forestry and Landscaping Department,Jul-24,117688,47,2504,Good,0.039936102236421724
Warje,Urban Forestry and Landscaping Department,Aug-24,35100,52,675,Bad,0.14814814814814814
Warje,Urban Forestry and Landscaping Department,Sep-24,35696,23,1552,Good,0.06443298969072164
Warje,Urban Forestry and Landscaping Department,Oct-24,176638,62,2849,Bad,0.0351000351000351
Warje,Urban Forestry and Landscaping Department,Nov-24,58996,86,686,Bad,0.1457725947521866
Warje,Urban Forestry and Landscaping Department,Dec-24,191636,92,2083,Bad,0.04800768122899664
Warje,Animal Control and Welfare Department,Jan-24,68672,74,928,Bad,0.10775862068965517
Warje,Animal Control and Welfare Department,Feb-24,18272,16,1142,Good,0.08756567425569177
Warje,Animal Control and Welfare Department,Mar-24,47910,30,1597,Good,0.06261740763932373
Warje,Animal Control and Welfare Department,Apr-24,72422,98,739,Bad,0.13531799729364005
Warje,Animal Control and Welfare Department,May-24,86756,41,2116,Good,0.04725897920604915
Warje,Animal Control and Welfare Department,Jun-24,140492,62,2266,Bad,0.0441306266548985
Warje,Animal Control and Welfare Department,Jul-24,224288,86,2608,Bad,0.03834355828220859
Warje,Animal Control and Welfare Department,Aug-24,212352,79,2688,Bad,0.03720238095238095
Warje,Animal Control and Welfare Department,Sep-24,25620,30,854,Good,0.117096018735363
Warje,Animal Control and Welfare Department,Oct-24,15804,12,1317,Good,0.07593014426727411
Warje,Animal Control and Welfare Department,Nov-24,38640,35,1104,Good,0.09057971014492754
Warje,Animal Control and Welfare Department,Dec-24,16597,7,2371,Good,0.04217629692113033
Warje,Sewerage and Drainage Department,Jan-24,37114,22,1687,Good,0.05927682276229994
Warje,Sewerage and Drainage Department,Feb-24,52380,45,1164,Good,0.0859106529209622
Warje,Sewerage and Drainage Department,Mar-24,57375,85,675,Bad,0.14814814814814814
Warje,Sewerage and Drainage Department,Apr-24,112518,57,1974,Bad,0.050658561296859174
Warje,Sewerage and Drainage Department,May-24,59982,78,769,Bad,0.13003901170351106
Warje,Sewerage and Drainage Department,Jun-24,184408,89,2072,Bad,0.04826254826254826
Warje,Sewerage and Drainage Department,Jul-24,67782,66,1027,Bad,0.09737098344693282
Warje,Sewerage and Drainage Department,Aug-24,199186,94,2119,Bad,0.04719207173194903
Warje,Sewerage and Drainage Department,Sep-24,28725,25,1149,Good,0.08703220191470844
Warje,Sewerage and Drainage Department,Oct-24,111259,97,1147,Bad,0.08718395815170009
Warje,Sewerage and Drainage Department,Nov-24,9036,9,1004,Good,0.099601593625498
Warje,Sewerage and Drainage Department,Dec-24,124915,43,2905,Good,0.034423407917383825
Lohegaon,Municipal Waste Management Department,Jan-24,208164,76,2739,Bad,0.03650967506389193
Lohegaon,Municipal Waste Management Department,Feb-24,236720,80,2959,Bad,0.03379520108144643
Lohegaon,Municipal Waste Management Department,Mar-24,26650,13,2050,Good,0.04878048780487805
Lohegaon,Municipal Waste Management Department,Apr-24,93987,59,1593,Bad,0.06277463904582549
Lohegaon,Municipal Waste Management Department,May-24,26656,17,1568,Good,0.06377551020408163
Lohegaon,Municipal Waste Management Department,Jun-24,7359,11,669,Good,0.14947683109118087
Lohegaon,Municipal Waste Management Department,Jul-24,99969,47,2127,Good,0.04701457451810061
Lohegaon,Municipal Waste Management Department,Aug-24,42768,48,891,Good,0.11223344556677892
Lohegaon,Municipal Waste Management Department,Sep-24,240210,85,2826,Bad,0.035385704175513094
Lohegaon,Municipal Waste Management Department,Oct-24,66728,76,878,Bad,0.11389521640091116
Lohegaon,Municipal Waste Management Department,Nov-24,69300,45,1540,Good,0.06493506493506493
Lohegaon,Municipal Waste Management Department,Dec-24,204708,84,2437,Bad,0.04103405826836274
Lohegaon,Water Supply and Sanitation Department,Jan-24,215365,95,2267,Bad,0.044111160123511246
Lohegaon,Water Supply and Sanitation Department,Feb-24,10165,19,535,Good,0.1869158878504673
Lohegaon,Water Supply and Sanitation Department,Mar-24,23094,18,1283,Good,0.0779423226812159
Lohegaon,Water Supply and Sanitation Department,Apr-24,17420,13,1340,Good,0.0746268656716418
Lohegaon,Water Supply and Sanitation Department,May-24,31680,48,660,Good,0.15151515151515152
Lohegaon,Water Supply and Sanitation Department,Jun-24,31760,16,1985,Good,0.05037783375314861
Lohegaon,Water Supply and Sanitation Department,Jul-24,146363,49,2987,Good,0.03347840642785404
Lohegaon,Water Supply and Sanitation Department,Aug-24,35100,50,702,Bad,0.14245014245014245
Lohegaon,Water Supply and Sanitation Department,Sep-24,69480,90,772,Bad,0.1295336787564767
Lohegaon,Water Supply and Sanitation Department,Oct-24,32103,41,783,Good,0.1277139208173691
Lohegaon,Water Supply and Sanitation Department,Nov-24,65910,65,1014,Bad,0.09861932938856016
Lohegaon,Water Supply and Sanitation Department,Dec-24,128592,47,2736,Good,0.03654970760233918
Lohegaon,Electricity Distribution Department,Jan-24,59346,27,2198,Good,0.04549590536851684
Lohegaon,Electricity Distribution Department,Feb-24,91202,31,2942,Good,0.03399048266485384
Lohegaon,Electricity Distribution Department,Mar-24,162680,70,2324,Bad,0.04302925989672978
Lohegaon,Electricity Distribution Department,Apr-24,22593,17,1329,Good,0.07524454477050413
Lohegaon,Electricity Distribution Department,May-24,54756,78,702,Bad,0.14245014245014245
Lohegaon,Electricity Distribution Department,Jun-24,98952,84,1178,Bad,0.08488964346349745
Lohegaon,Electricity Distribution Department,Jul-24,10820,10,1082,Good,0.09242144177449169
Lohegaon,Electricity Distribution Department,Aug-24,142576,76,1876,Bad,0.053304904051172705
Lohegaon,Electricity Distribution Department,Sep-24,66576,57,1168,Bad,0.08561643835616438
Lohegaon,Electricity Distribution Department,Oct-24,46872,28,1674,Good,0.05973715651135006
Lohegaon,Electricity Distribution Department,Nov-24,108966,78,1397,Bad,0.07158196134574087
Lohegaon,Electricity Distribution Department,Dec-24,120304,73,1648,Bad,0.06067961165048543
Lohegaon,Public Works Department,Jan-24,60024,61,984,Bad,0.10162601626016261
Lohegaon,Public Works Department,Feb-24,56396,46,1226,Good,0.08156606851549755
Lohegaon,Public Works Department,Mar-24,149554,74,2021,Bad,0.04948045522018803
Lohegaon,Public Works Department,Apr-24,100848,44,2292,Good,0.04363001745200698
Lohegaon,Public Works Department,May-24,114405,87,1315,Bad,0.07604562737642585
Lohegaon,Public Works Department,Jun-24,99072,86,1152,Bad,0.08680555555555555
Lohegaon,Public Works Department,Jul-24,21104,16,1319,Good,0.0758150113722517
Lohegaon,Public Works Department,Aug-24,29620,10,2962,Good,0.0337609723160027
Lohegaon,Public Works Department,Sep-24,105800,40,2645,Good,0.03780718336483932
Lohegaon,Public Works Department,Oct-24,24167,11,2197,Good,0.04551661356395084
Lohegaon,Public Works Department,Nov-24,183547,91,2017,Bad,0.04957858205255329
Lohegaon,Public Works Department,Dec-24,61696,32,1928,Good,0.05186721991701245
Lohegaon,Environmental Protection Department,Jan-24,109134,94,1161,Bad,0.08613264427217916
Lohegaon,Environmental Protection Department,Feb-24,59280,65,912,Bad,0.10964912280701754
Lohegaon,Environmental Protection Department,Mar-24,235494,89,2646,Bad,0.03779289493575208
Lohegaon,Environmental Protection Department,Apr-24,35416,38,932,Good,0.1072961373390558
Lohegaon,Environmental Protection Department,May-24,34755,35,993,Good,0.10070493454179255
Lohegaon,Environmental Protection Department,Jun-24,144525,75,1927,Bad,0.05189413596263622
Lohegaon,Environmental Protection Department,Jul-24,60522,77,786,Bad,0.1272264631043257
Lohegaon,Environmental Protection Department,Aug-24,32269,23,1403,Good,0.07127583749109052
Lohegaon,Environmental Protection Department,Sep-24,50625,45,1125,Good,0.08888888888888889
Lohegaon,Environmental Protection Department,Oct-24,46300,50,926,Bad,0.10799136069114472
Lohegaon,Environmental Protection Department,Nov-24,54096,48,1127,Good,0.08873114463176575
Lohegaon,Environmental Protection Department,Dec-24,75072,51,1472,Bad,0.06793478260869565
Lohegaon,Traffic and Transportation Department,Jan-24,70240,80,878,Bad,0.11389521640091116
Lohegaon,Traffic and Transportation Department,Feb-24,63501,61,1041,Bad,0.09606147934678194
Lohegaon,Traffic and Transportation Department,Mar-24,45961,19,2419,Good,0.0413393964448119
Lohegaon,Traffic and Transportation Department,Apr-24,16485,7,2355,Good,0.042462845010615716
Lohegaon,Traffic and Transportation Department,May-24,155038,67,2314,Bad,0.043215211754537596
Lohegaon,Traffic and Transportation Department,Jun-24,54468,68,801,Bad,0.12484394506866417
Lohegaon,Traffic and Transportation Department,Jul-24,61608,51,1208,Bad,0.08278145695364239
Lohegaon,Traffic and Transportation Department,Aug-24,27459,27,1017,Good,0.09832841691248771
Lohegaon,Traffic and Transportation Department,Sep-24,57418,38,1511,Good,0.06618133686300463
Lohegaon,Traffic and Transportation Department,Oct-24,215560,85,2536,Bad,0.03943217665615142
Lohegaon,Traffic and Transportation Department,Nov-24,26433,9,2937,Good,0.034048348655090224
Lohegaon,Traffic and Transportation Department,Dec-24,120280,97,1240,Bad,0.08064516129032258
Lohegaon,Environmental Protection Department,Jan-24,132278,59,2242,Bad,0.04460303300624443
Lohegaon,Environmental Protection Department,Feb-24,16796,19,884,Good,0.11312217194570137
Lohegaon,Environmental Protection Department,Mar-24,51800,25,2072,Good,0.04826254826254826
Lohegaon,Environmental Protection Department,Apr-24,104864,58,1808,Bad,0.05530973451327434
Lohegaon,Environmental Protection Department,May-24,11429,11,1039,Good,0.0962463907603465
Lohegaon,Environmental Protection Department,Jun-24,188632,73,2584,Bad,0.03869969040247678
Lohegaon,Environmental Protection Department,Jul-24,70448,37,1904,Good,0.052521008403361345
Lohegaon,Environmental Protection Department,Aug-24,81858,42,1949,Good,0.0513083632632119
Lohegaon,Environmental Protection Department,Sep-24,11898,6,1983,Good,0.05042864346949068
Lohegaon,Environmental Protection Department,Oct-24,100152,39,2568,Good,0.03894080996884735
Lohegaon,Environmental Protection Department,Nov-24,6315,5,1263,Good,0.0791765637371338
Lohegaon,Environmental Protection Department,Dec-24,14622,6,2437,Good,0.04103405826836274
Lohegaon,Urban Forestry and Landscaping Department,Jan-24,32680,43,760,Good,0.13157894736842105
Lohegaon,Urban Forestry and Landscaping Department,Feb-24,198135,85,2331,Bad,0.0429000429000429
Lohegaon,Urban Forestry and Landscaping Department,Mar-24,139158,81,1718,Bad,0.05820721769499418
Lohegaon,Urban Forestry and Landscaping Department,Apr-24,31694,13,2438,Good,0.04101722723543889
Lohegaon,Urban Forestry and Landscaping Department,May-24,83400,75,1112,Bad,0.08992805755395684
Lohegaon,Urban Forestry and Landscaping Department,Jun-24,190490,86,2215,Bad,0.04514672686230248
